year,name,mileage,transmission,price,city
2013,Nissan Grand Livina,19000,Automatic,115000000,DKI Jakarta
2020,Wuling Almaz,12500,Automatic,278000008,Jawa Timur
2020,Wuling Almaz,12500,Automatic,278000008,Jawa Timur
2020,Wuling Almaz,12500,Automatic,278000007,Jawa Timur
2017,Honda Brio,37500,Manual,130000004,Jawa Timur
2020,Wuling Almaz,12500,Automatic,278000007,Jawa Timur
2020,Wuling Almaz,12500,Automatic,278000007,Jawa Timur
2020,Wuling Almaz,12500,Automatic,278000007,Jawa Timur
2020,Wuling Almaz,12500,Automatic,278000007,Jawa Timur
2017,Honda Brio,37500,Automatic,122500004,Jawa Timur
2017,Honda HR-V,42500,Automatic,235000003,Jawa Timur
2012,Nissan March,57500,Automatic,83000000,Jawa Barat
2016,Nissan March,47500,Automatic,109500008,Jawa Timur
2016,Nissan March,47500,Automatic,109500008,Jawa Timur
2016,Nissan March,47500,Automatic,109500008,Jawa Timur
2016,Nissan March,47500,Automatic,109500008,Jawa Timur
2015,Honda HR-V,82500,Automatic,204000007,Jawa Timur
2015,Honda HR-V,82500,Automatic,204000007,Jawa Timur
2015,Honda HR-V,82500,Automatic,204000007,Jawa Timur
2015,Honda HR-V,82500,Automatic,204000007,Jawa Timur
2017,Honda Brio,9000,Automatic,115000000,Jawa Barat
2016,Honda Mobilio,25000,Automatic,130000000,Jawa Barat
2015,Honda HR-V,82500,Automatic,204000007,Jawa Timur
2010,Toyota Kijang Innova,86000,Automatic,165000000,Jawa Timur
2016,Honda Mobilio,40000,Automatic,135000000,Jawa Barat
2014,Honda City,47500,Automatic,163000000,Jawa Barat
2017,Toyota Calya,14000,Automatic,108000000,Jawa Barat
2019,Hyundai H-1,18000,Automatic,419000000,DKI Jakarta
2011,Honda Jazz,77500,Automatic,149000000,Jawa Timur
2010,Honda Civic,27450,Manual,146000000,DKI Jakarta
2018,Daihatsu Terios,22495,Automatic,187000000,DKI Jakarta
2019,Toyota Agya,12500,Automatic,138000000,Banten
2016,Toyota Calya,37500,Automatic,100000000,Banten
2015,Toyota Avanza,82500,Manual,130000000,DKI Jakarta
2015,Mazda CX-5,42500,Automatic,269000000,DKI Jakarta
2018,Suzuki Karimun Wagon R,12500,Manual,93000000,Jawa Barat
2019,Honda Brio,17500,Automatic,182000000,Jawa Barat
2019,Honda Brio,17500,Automatic,182000000,Jawa Barat
2018,Toyota Yaris,17500,Manual,176000000,DKI Jakarta
2019,Mitsubishi Xpander,15500,Automatic,235000000,Jawa Timur
2016,Toyota Calya,67500,Automatic,102000000,Jawa Barat
2017,Mitsubishi Pajero Sport,42500,Automatic,455000000,Jawa Barat
2018,Toyota Kijang Innova,47500,Automatic,353000000,Banten
2015,Toyota Yaris,18500,Automatic,180000000,Jawa Timur
2014,Honda CR-V,49500,Automatic,235000000,Jawa Timur
2017,Toyota Kijang Innova,57500,Manual,259000000,DKI Jakarta
2015,Toyota Corolla Altis,82500,Automatic,205000000,DKI Jakarta
2012,Nissan March,82500,Automatic,82000000,Jawa Barat
2015,Honda CR-V,57500,Automatic,245000000,DKI Jakarta
2017,Nissan March,47500,Manual,98000000,Jawa Barat
2014,Toyota Avanza,52500,Automatic,108000000,Banten
2016,Nissan March,47500,Automatic,109500005,Jawa Timur
2016,Nissan March,47500,Automatic,109500005,Jawa Timur
2016,Nissan March,47500,Automatic,109500005,Jawa Timur
2016,Nissan March,47500,Automatic,109500005,Jawa Timur
2016,Nissan March,47500,Automatic,109500005,Jawa Timur
2012,Toyota Avanza,62500,Manual,134000000,Jawa Timur
2017,Suzuki Ertiga,27500,Automatic,153000000,Jawa Timur
2018,Honda Brio,22500,Manual,139000000,Jawa Timur
2018,Honda Jazz,8500,Automatic,210000000,DKI Jakarta
2017,Honda Brio,77500,Manual,115000000,Jawa Timur
2016,Nissan March,47500,Automatic,113000008,Jawa Timur
2016,Honda BR-V,17500,Automatic,178000000,Jawa Timur
2015,Toyota Yaris,52500,Automatic,167000000,Jawa Timur
2019,Honda Mobilio,7500,Manual,179000000,Jawa Timur
2019,BMW X1,6500,Automatic,625000000,DKI Jakarta
2011,Toyota Avanza,142500,Manual,112000000,Jawa Timur
2018,Mercedes-Benz GLE400,11500,Automatic,1175000000,DKI Jakarta
2016,Honda Brio,62500,Automatic,118000000,Jawa Timur
2019,Toyota Camry,7500,Automatic,575000000,DKI Jakarta
2001,Honda Odyssey,92500,Automatic,110000000,Jawa Timur
2016,Nissan March,47500,Automatic,113000008,Jawa Timur
2016,Honda Jazz,27500,Automatic,225000000,Jawa Timur
2019,Toyota Hiace,47500,Manual,385000000,DKI Jakarta
2015,Toyota Yaris,52500,Automatic,167000000,Jawa Timur
2018,Toyota Alphard,37500,Automatic,965000000,Jawa Timur
2017,Toyota Sienta,72500,Automatic,175000000,DKI Jakarta
2018,Honda CR-V,32500,Automatic,435000000,Jawa Timur
2016,Honda BR-V,17500,Automatic,178000000,Jawa Timur
2015,Suzuki Ertiga,22500,Automatic,115000000,DKI Jakarta
2013,Daihatsu Xenia,122500,Automatic,106000000,DKI Jakarta
2002,Mitsubishi Kuda,147500,Automatic,68000000,Jawa Timur
2018,Honda CR-V,32500,Automatic,435000000,Jawa Timur
2017,Honda Brio,7500,Automatic,148000000,Jawa Timur
2014,Mitsubishi Pajero Sport,87500,Automatic,276000000,DKI Jakarta
2010,Hyundai Avega,102500,Manual,57900000,Jawa Barat
2020,Wuling Almaz,12500,Automatic,278000005,Jawa Timur
2010,Toyota Avanza,27500,Manual,128000000,Jawa Timur
2020,Wuling Almaz,12500,Automatic,278000005,Jawa Timur
2020,Wuling Almaz,12500,Automatic,278000005,Jawa Timur
2020,Wuling Almaz,12500,Automatic,278000005,Jawa Timur
2020,Wuling Almaz,12500,Automatic,278000005,Jawa Timur
2018,Toyota Agya,27500,Automatic,121000000,DKI Jakarta
2018,Mazda 2,37500,Automatic,200000000,DKI Jakarta
2001,Honda Odyssey,92500,Automatic,110000000,Jawa Timur
2012,Toyota Yaris,67500,Automatic,122500000,Jawa Timur
2011,Toyota Avanza,12500,Manual,99000000,DKI Jakarta
2017,Honda Mobilio,87500,Automatic,155000000,DKI Jakarta
2009,Honda Civic,97500,Automatic,153000003,Jawa Timur
2002,Mitsubishi Kuda,132500,Automatic,75000000,Jawa Timur
2015,Suzuki Ertiga,51500,Automatic,132000000,Jawa Timur
2015,Toyota Yaris,42500,Automatic,177500000,Jawa Timur
2016,Honda Mobilio,67500,Automatic,149500007,Jawa Timur
2016,Honda Mobilio,67500,Automatic,149500007,Jawa Timur
2018,Toyota Agya,27500,Automatic,121000000,DKI Jakarta
2016,Honda Mobilio,67500,Automatic,149500007,Jawa Timur
2016,Honda Mobilio,67500,Automatic,149500007,Jawa Timur
2011,Toyota Avanza,142500,Manual,112000000,Jawa Timur
2017,Honda Mobilio,87500,Automatic,160000000,DKI Jakarta
2011,Toyota Avanza,12500,Manual,105000000,DKI Jakarta
2018,Mazda 2,37500,Automatic,200000000,DKI Jakarta
2016,Honda Brio,27500,Automatic,128000000,Jawa Timur
2018,Isuzu Elf,27500,Manual,205000000,DKI Jakarta
2018,Daihatsu Gran Max,42500,Manual,91000000,DKI Jakarta
2007,Honda CR-V,32500,Automatic,148000000,Jawa Timur
2017,Honda Brio,7500,Automatic,148000000,Jawa Timur
2015,Toyota Yaris,52500,Automatic,167000008,Jawa Timur
2015,Toyota Yaris,52500,Automatic,167000008,Jawa Timur
2015,Toyota Yaris,52500,Automatic,167000008,Jawa Timur
2015,Toyota Yaris,52500,Automatic,167000008,Jawa Timur
2015,Toyota Yaris,52500,Automatic,167000008,Jawa Timur
2015,Toyota Yaris,52500,Automatic,167000008,Jawa Timur
2015,Toyota Yaris,52500,Automatic,167000008,Jawa Timur
2015,Toyota Yaris,52500,Automatic,167000008,Jawa Timur
2015,Toyota Yaris,52500,Automatic,167000008,Jawa Timur
2015,Toyota Yaris,52500,Automatic,167000008,Jawa Timur
2014,Nissan Evalia,97500,Manual,99000007,Jawa Timur
2014,Nissan Evalia,97500,Manual,99000007,Jawa Timur
2014,Nissan Evalia,97500,Manual,99000007,Jawa Timur
2014,Nissan Evalia,97500,Manual,99000007,Jawa Timur
2014,Nissan Evalia,97500,Manual,99000007,Jawa Timur
2014,Honda Mobilio,72500,Automatic,120000000,Jawa Barat
2014,Isuzu Elf,42500,Manual,185000000,DKI Jakarta
2014,Nissan Evalia,97500,Manual,99000007,Jawa Timur
2014,Nissan Evalia,97500,Manual,99000007,Jawa Timur
2020,Suzuki Jimny,7500,Manual,530000000,Jawa Timur
2012,Ford Fiesta,34500,Automatic,100000000,Jawa Timur
2014,Nissan Evalia,97500,Manual,99000007,Jawa Timur
2014,Nissan Evalia,97500,Manual,99000007,Jawa Timur
2014,Nissan Evalia,47500,Manual,99000007,Jawa Timur
2020,Wuling Almaz,12500,Automatic,278000005,Jawa Timur
2020,Wuling Almaz,12500,Automatic,278000005,Jawa Timur
2020,Wuling Almaz,12500,Automatic,278000005,Jawa Timur
2020,Wuling Almaz,12500,Automatic,278000005,Jawa Timur
2020,Wuling Almaz,12500,Automatic,278000005,Jawa Timur
2014,Nissan Evalia,97500,Manual,99000007,Jawa Timur
2014,Hyundai Grand i10,37000,Automatic,95000000,Banten
2018,Toyota Fortuner,15000,Automatic,450000000,Sumatera Utara
2019,Honda Jazz,10000,Automatic,255000000,Sumatera Utara
2017,Mitsubishi Pajero Sport,20000,Automatic,445000000,Sumatera Utara
2020,Wuling Almaz,12500,Automatic,278000005,Jawa Timur
2020,Wuling Almaz,12500,Automatic,278000005,Jawa Timur
2016,Honda Civic,12500,Automatic,360000000,Sumatera Utara
2020,Wuling Almaz,12500,Automatic,278000005,Jawa Timur
2020,Wuling Almaz,12500,Automatic,278000005,Jawa Timur
2020,Wuling Almaz,12500,Automatic,278000005,Jawa Timur
2016,Suzuki Ertiga,25000,Automatic,134000000,Jawa Barat
2014,Honda CR-V,15000,Automatic,225000000,Jawa Timur
2014,Toyota Kijang Innova,51000,Automatic,225000000,Jawa Timur
2014,Toyota Kijang Innova,38500,Automatic,235000000,Jawa Timur
2014,Mercedes-Benz A250,12000,Automatic,395000000,DKI Jakarta
2020,Wuling Almaz,12500,Automatic,278000007,Jawa Timur
2020,Wuling Almaz,12500,Automatic,278000007,Jawa Timur
2020,Wuling Almaz,12500,Automatic,278000007,Jawa Timur
2020,Wuling Almaz,12500,Automatic,278000007,Jawa Timur
2020,Wuling Almaz,12500,Automatic,278000007,Jawa Timur
2019,Toyota Alphard,7500,Automatic,1075000000,DKI Jakarta
2020,Wuling Almaz,12500,Automatic,278000007,Jawa Timur
2016,Toyota Camry Hybrid,5000,Automatic,430000000,DKI Jakarta
2017,Mercedes-Benz C200,12500,Automatic,569000000,DKI Jakarta
2019,BMW 530i,7500,Automatic,850000000,DKI Jakarta
2018,BMW X1,5000,Automatic,585000000,DKI Jakarta
2013,Toyota Fortuner,97500,Automatic,260000000,Jawa Barat
2015,Toyota Land Cruiser Prado,28500,Automatic,755000000,Jambi
2015,Mazda CX-5,22450,Automatic,269000000,DKI Jakarta
2014,Toyota Kijang Innova,72500,Automatic,235000000,Jawa Timur
2015,Toyota Kijang Innova,102500,Automatic,242500000,Jawa Timur
2014,Nissan X-Trail,142500,Manual,140000000,Jawa Timur
2013,Daihatsu Terios,38000,Manual,130000000,Jawa Timur
2009,Honda Jazz,152500,Automatic,110000000,Jawa Timur
2014,Toyota Yaris,72500,Manual,158000000,Jawa Timur
2019,Honda HR-V,12500,Automatic,268000000,Banten
2012,Daihatsu Terios,25000,Manual,129000000,Jawa Timur
2018,Suzuki Ertiga,11000,Automatic,179900000,DKI Jakarta
2019,Daihatsu Ayla,4286,Manual,111000000,DKI Jakarta
2012,Daihatsu Terios,77500,Automatic,111000000,DKI Jakarta
2020,Wuling Almaz,12500,Automatic,278000007,Jawa Timur
2020,Wuling Almaz,12500,Automatic,278000007,Jawa Timur
2020,Wuling Almaz,12500,Automatic,278000007,Jawa Timur
2016,Toyota Camry Hybrid,12500,Automatic,430000000,Banten
2020,Wuling Almaz,12500,Automatic,278000007,Jawa Timur
2018,Toyota Fortuner,47500,Automatic,435000000,Banten
2020,Wuling Almaz,12500,Automatic,278000007,Jawa Timur
2016,Honda Mobilio,67500,Automatic,149500008,Jawa Timur
2016,Honda Mobilio,67500,Automatic,149500008,Jawa Timur
2016,Honda Mobilio,67500,Automatic,149500008,Jawa Timur
2016,Honda Mobilio,67500,Automatic,149500008,Jawa Timur
2014,Toyota Alphard,27500,Automatic,435000000,DKI Jakarta
2014,Ford Ranger,50000,Automatic,359000000,DKI Jakarta
2015,Mitsubishi Pajero Sport,50000,Automatic,290000000,Jawa Timur
2013,Mazda Biante,50000,Automatic,159000000,Jawa Timur
2012,Daihatsu Gran Max,40000,Manual,79000000,Jawa Timur
2016,Daihatsu Gran Max,35000,Manual,95000000,Jawa Timur
2015,Daihatsu Luxio,50000,Manual,123000000,Jawa Timur
2014,Suzuki Ertiga,50000,Automatic,118000000,Jawa Timur
2012,Suzuki Grand Vitara,50000,Automatic,135000000,Jawa Timur
2015,Toyota Fortuner,50000,Automatic,275000000,Jawa Timur
2014,Suzuki Swift,40000,Automatic,129000000,Jawa Timur
2012,Toyota Alphard,50000,Automatic,305000000,Jawa Timur
2016,Toyota Kijang Innova,30000,Manual,255000000,Jawa Timur
2018,Toyota Kijang Innova,25000,Manual,279000000,Jawa Timur
2014,Toyota Kijang Innova,70000,Manual,205000000,Jawa Timur
2018,Toyota Kijang Innova,25000,Manual,318000000,Jawa Timur
2011,Toyota Fortuner,100000,Automatic,215000000,Jawa Timur
2012,Toyota Fortuner,25000,Automatic,225000000,Jawa Timur
2016,Toyota Etios Valco,25000,Manual,112000000,Jawa Timur
2017,Toyota Avanza,40000,Manual,123000000,Jawa Timur
2013,Toyota Kijang Innova,40000,Manual,155000000,Jawa Timur
2012,Toyota Kijang Innova,40000,Automatic,173000000,Jawa Timur
2016,Toyota Sienta,25000,Automatic,165000000,Jawa Timur
2014,Honda Mobilio,25000,Automatic,139000000,Jawa Timur
2015,Toyota Vellfire,25000,Automatic,710000000,Jawa Timur
2018,Honda CR-V,20000,Automatic,420000000,Jawa Timur
2011,Honda Accord,30000,Automatic,165000000,Jawa Timur
2016,Honda Mobilio,67500,Automatic,149500008,Jawa Timur
2017,Honda Brio,37500,Manual,130000003,Jawa Timur
2016,Toyota Sienta,47500,Automatic,179500007,Jawa Timur
2015,Honda HR-V,27500,Automatic,218000003,Jawa Timur
2016,Toyota Sienta,47500,Automatic,179500007,Jawa Timur
2017,Mazda Biante,19500,Automatic,245000000,DKI Jakarta
2016,Toyota Sienta,47500,Automatic,179500007,Jawa Timur
2019,BMW 330i,7500,Automatic,950000000,DKI Jakarta
2013,BMW 520d,52500,Automatic,355000000,DKI Jakarta
2016,Toyota Sienta,47500,Automatic,179500007,Jawa Timur
2016,Toyota Sienta,47500,Automatic,179500007,Jawa Timur
2015,Mercedes-Benz C250,25000,Automatic,515000000,DKI Jakarta
2015,Toyota Yaris,52500,Automatic,168000005,Jawa Timur
2015,Toyota Yaris,52500,Automatic,168000005,Jawa Timur
2016,Honda HR-V,30000,Automatic,213000000,Jawa Timur
2016,Honda CR-V,15000,Manual,245000000,Jawa Timur
2015,Toyota Yaris,52500,Automatic,168000005,Jawa Timur
2018,Honda CR-V,20000,Automatic,420000000,Jawa Timur
2006,Honda CR-V,50000,Automatic,90000000,Jawa Timur
2015,Toyota Yaris,52500,Automatic,168000005,Jawa Timur
2015,Toyota Yaris,52500,Automatic,168000005,Jawa Timur
2016,Honda Mobilio,67500,Automatic,149500007,Jawa Timur
2016,Honda Mobilio,67500,Automatic,149500007,Jawa Timur
2016,Honda Mobilio,67500,Automatic,149500007,Jawa Timur
2016,Honda HR-V,30000,Automatic,240000000,Jawa Timur
2013,Honda CR-V,75000,Automatic,195000000,Jawa Timur
2019,Honda Civic,10000,Automatic,399000000,Jawa Timur
2012,Toyota Fortuner,25000,Automatic,230000000,Jawa Timur
2016,Toyota Etios Valco,25000,Manual,112000000,Jawa Timur
2015,Toyota Vellfire,25000,Automatic,710000000,Jawa Timur
2016,Honda Mobilio,67500,Automatic,149500007,Jawa Timur
2016,Honda Mobilio,67500,Automatic,149500007,Jawa Timur
2016,Honda Mobilio,67500,Automatic,149500007,Jawa Timur
2016,Honda Mobilio,67500,Automatic,149500007,Jawa Timur
2016,Honda Mobilio,67500,Automatic,149500007,Jawa Timur
2016,Honda Mobilio,67500,Automatic,149500007,Jawa Timur
2018,Honda Mobilio,32500,Automatic,180000004,Jawa Timur
2017,Honda Brio,37500,Manual,130000004,Jawa Timur
2016,Honda Mobilio,67500,Automatic,149500007,Jawa Timur
2016,Honda Mobilio,67500,Automatic,149500007,Jawa Timur
2011,Land Rover Discovery 4,16500,Automatic,1500000000,DKI Jakarta
2011,Toyota Yaris,59000,Manual,105000000,Jawa Barat
2010,Honda Civic,45000,Automatic,117000000,DKI Jakarta
2017,Nissan X-Trail,27500,Automatic,239000000,DKI Jakarta
2013,Honda City,72500,Manual,147500000,Jawa Timur
2019,Toyota Agya,22500,Manual,128000000,Jawa Timur
2018,Honda Mobilio,19500,Automatic,175000000,Banten
2013,Toyota Camry Hybrid,35000,Automatic,243000000,DKI Jakarta
2014,Toyota Kijang Innova,50000,Automatic,155000000,DKI Jakarta
2017,Nissan Grand Livina,17500,Automatic,143000000,DKI Jakarta
2018,Honda Jazz,22500,Manual,215000000,DKI Jakarta
2018,Honda Mobilio,32500,Automatic,180000003,Jawa Timur
2020,Wuling Almaz,12500,Automatic,278000008,Jawa Timur
2020,Wuling Almaz,12500,Automatic,278000008,Jawa Timur
2020,Wuling Almaz,12500,Automatic,278000008,Jawa Timur
2020,Wuling Almaz,12500,Automatic,278000008,Jawa Timur
2014,Ford Ranger,50000,Manual,265000000,Jawa Timur
2015,Toyota Yaris,52500,Automatic,167000008,Jawa Timur
2015,Toyota Yaris,52500,Automatic,167000008,Jawa Timur
2015,Toyota Yaris,52500,Automatic,167000008,Jawa Timur
2015,Toyota Yaris,52500,Automatic,167000008,Jawa Timur
2016,Honda BR-V,17500,Automatic,185000000,Jawa Timur
2013,Toyota Camry,38000,Automatic,189000000,Banten
2016,Toyota Sienta,57500,Automatic,163000000,DKI Jakarta
2016,Mitsubishi Outlander Sport,25000,Automatic,203000000,DKI Jakarta
2019,Hyundai Santa Fe,15000,Automatic,495000000,Banten
2016,Honda Jazz,27500,Automatic,225000000,Jawa Timur
2014,Toyota Hilux,50000,Manual,139000000,Jawa Timur
2017,Honda Brio,77500,Manual,118000000,Jawa Timur
2011,Toyota Avanza,142500,Manual,112000000,Jawa Timur
2002,Mitsubishi Kuda,132500,Automatic,75000000,Jawa Timur
2015,BMW 520i,21000,Automatic,423000000,DKI Jakarta
2001,Honda Odyssey,92500,Automatic,110000000,Jawa Timur
2017,Toyota Kijang Innova,62500,Automatic,330000000,Jawa Timur
2016,Honda Brio,27500,Automatic,132000000,Jawa Timur
2019,Chevrolet Trax,10000,Automatic,225000000,DKI Jakarta
2016,Honda Brio,62500,Automatic,125000000,Jawa Timur
2016,Mitsubishi Outlander Sport,25000,Automatic,205000000,Banten
2017,Honda Brio,15500,Automatic,130000000,Jawa Timur
2019,Honda Brio,3000,Automatic,175000000,DKI Jakarta
2012,Mitsubishi Pajero Sport,49500,Automatic,245000000,Jawa Timur
2019,Honda Mobilio,7500,Manual,179000000,Jawa Timur
2002,Mitsubishi Kuda,132500,Automatic,75000000,Jawa Timur
2011,Toyota Avanza,142500,Manual,112000000,Jawa Timur
2012,Daihatsu Luxio,72500,Automatic,100000000,Jawa Barat
2016,Honda Jazz,27500,Automatic,225000000,Jawa Timur
2016,Honda BR-V,17500,Automatic,185000000,Jawa Timur
2016,Honda Brio,62500,Automatic,125000000,Jawa Timur
2013,Daihatsu Terios,72500,Manual,145000000,Jawa Timur
2016,Honda HR-V,37500,Automatic,205000004,Jawa Timur
2018,Honda Mobilio,32500,Automatic,180000004,Jawa Timur
2018,Honda Brio,49000,Manual,120000000,DKI Jakarta
2002,Mitsubishi Kuda,147500,Automatic,75000000,Jawa Timur
2018,Honda CR-V,32500,Automatic,439000000,Jawa Timur
2001,Honda Odyssey,92500,Automatic,110000000,Jawa Timur
2016,Honda Brio,27500,Automatic,132000000,Jawa Timur
2017,Honda Civic,32500,Automatic,340000004,Jawa Timur
2009,Honda Civic,97500,Automatic,155000004,Jawa Timur
2013,Nissan Evalia,70000,Manual,80000000,Jawa Barat
2018,Datsun GO,22500,Manual,98000000,Jawa Timur
2019,Mitsubishi Pajero Sport,7500,Automatic,490000000,Jawa Timur
2015,Honda HR-V,22500,Automatic,218000003,Jawa Timur
2018,Toyota Rush,17000,Automatic,192000000,DKI Jakarta
2016,Honda HR-V,47500,Automatic,208000000,DKI Jakarta
2019,Honda Jazz,17000,Automatic,243000000,Jawa Barat
2017,Toyota Kijang Innova,52500,Manual,280000000,Jawa Timur
2018,Mitsubishi Xpander,22500,Automatic,208000000,Jawa Barat
2019,Mitsubishi Pajero Sport,12500,Automatic,490000000,Jawa Timur
2018,Mitsubishi Xpander,28000,Automatic,214000000,Jawa Barat
2019,Toyota Fortuner,32500,Automatic,475000000,Jawa Timur
2018,Toyota Fortuner,12000,Automatic,473000000,Jawa Barat
2018,Toyota Fortuner,10500,Automatic,444000000,Jawa Barat
2011,Suzuki Swift,72500,Manual,97000000,Jawa Barat
2015,Honda Mobilio,23500,Automatic,155000000,Jawa Barat
2017,Toyota Avanza,55000,Manual,134000000,Jawa Barat
2015,Honda HR-V,61500,Automatic,212000000,Jawa Barat
2016,Daihatsu Sigra,31500,Automatic,92000000,Jawa Barat
2013,Suzuki Splash,33000,Manual,89000000,Jawa Barat
2013,Honda City,67500,Automatic,160000000,Jawa Timur
2013,Honda City,40500,Automatic,155000000,Jawa Barat
2013,Nissan Evalia,19500,Automatic,105000000,Jawa Barat
2020,Honda HR-V,17500,Automatic,310000000,Jawa Timur
2009,Suzuki SX4,94252,Manual,82000000,Jawa Barat
2016,Honda HR-V,20000,Automatic,258000000,DKI Jakarta
2013,Toyota Kijang Innova,42500,Automatic,140000000,Jawa Barat
2018,Suzuki SX4 S-Cross,22500,Automatic,192000000,DKI Jakarta
2018,Mitsubishi Xpander,8500,Automatic,218000000,Jawa Timur
2011,Mercedes-Benz E250,30250,Automatic,290000000,DKI Jakarta
2015,Honda Mobilio,52500,Automatic,138000000,DKI Jakarta
2013,Toyota Vios,48000,Automatic,126500000,DKI Jakarta
2010,Mercedes-Benz E250,19500,Automatic,249000000,DKI Jakarta
2014,Daihatsu Ayla,27500,Automatic,80000000,Jawa Barat
2017,Toyota Innova Venturer,42500,Automatic,380000000,Jawa Barat
2015,Nissan X-Trail,67500,Automatic,212000000,DKI Jakarta
2015,Nissan X-Trail,67500,Automatic,212000000,DKI Jakarta
2017,Toyota Innova Venturer,42500,Automatic,380000000,DKI Jakarta
2014,Daihatsu Ayla,27500,Automatic,80000000,DKI Jakarta
